months_as_customer,age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,T1GR01,T1GR02,T1GR03,T1GR04,T1GR05,T1GR06,T1GR07,T1GR08,T1GR09,T1GR10,T1GR11,T1GR12,T1GR13,T1GR14,T2GR01,T2GR02,T2GR03,T2GR04,T2GR05,T2GR06,T2GR07,T2GR08,T2GR09,T2GR10,PLGR01,PLGR02,PLGR03,PLGR04,PLGR05,PLGR06,PLGR07,PLGR08,PLGR09,PLGR10
210,38,MALE,JD,tech-support,golf,other-relative,2015-01-13,Vehicle Theft,?,Minor Damage,Police,6,1,?,1,2,NO,8640,1440,720,6480,Accura,2008,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
101,29,MALE,PhD,armed-forces,dancing,own-child,2015-02-28,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,0,3,?,2,1,?,67210,12220,12220,42770,BMW,1996,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
153,37,MALE,High School,transport-moving,basketball,unmarried,2015-01-16,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,5,3,?,0,3,NO,42500,4250,4250,34000,Volkswagen,1999,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
337,53,MALE,Associate,armed-forces,basketball,wife,2015-02-01,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,8,1,YES,0,1,NO,86400,14400,7200,64800,Accura,2001,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
360,51,MALE,Masters,handlers-cleaners,chess,not-in-family,2015-01-30,Vehicle Theft,?,Minor Damage,Police,5,1,YES,2,2,?,4620,840,840,2940,Dodge,2009,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
428,53,FEMALE,High School,tech-support,camping,unmarried,2015-02-16,Parked Car,?,Trivial Damage,Police,9,1,YES,2,2,NO,6930,630,1260,5040,Honda,2013,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204,40,FEMALE,JD,sales,hiking,not-in-family,2015-01-07,Multi-vehicle Collision,Side Collision,Minor Damage,Other,10,3,YES,1,2,YES,41700,8340,8340,25020,Saab,2013,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,51,MALE,Masters,transport-moving,board-games,wife,2015-01-10,Single Vehicle Collision,Rear Collision,Major Damage,Other,16,1,YES,2,1,NO,77330,14060,14060,49210,Volkswagen,2014,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
185,35,MALE,College,other-service,sleeping,own-child,2015-01-31,Vehicle Theft,?,Trivial Damage,Police,8,1,?,2,3,YES,4950,900,450,3600,Ford,2011,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
63,26,MALE,PhD,craft-repair,polo,own-child,2015-02-13,Vehicle Theft,?,Minor Damage,Police,5,1,NO,0,2,YES,5160,860,860,3440,Accura,2004,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
210,35,FEMALE,College,exec-managerial,yachting,not-in-family,2015-02-22,Multi-vehicle Collision,Side Collision,Total Loss,Fire,11,3,NO,2,1,?,24570,2730,2730,19110,Saab,2006,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
194,38,FEMALE,PhD,craft-repair,movies,not-in-family,2015-01-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,15,3,?,1,0,?,53680,4880,9760,39040,Toyota,2011,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
294,49,MALE,Masters,farming-fishing,bungie-jumping,own-child,2015-02-04,Multi-vehicle Collision,Side Collision,Total Loss,Police,23,3,YES,1,1,YES,42900,3900,3900,35100,Chevrolet,2010,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
272,41,MALE,MD,protective-serv,chess,wife,2015-02-04,Single Vehicle Collision,Front Collision,Minor Damage,Fire,23,1,NO,0,0,NO,84100,16820,8410,58870,Ford,2009,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
27,27,FEMALE,College,adm-clerical,dancing,own-child,2015-02-26,Single Vehicle Collision,Front Collision,Total Loss,Fire,23,1,?,1,3,?,61560,6840,6840,47880,Ford,2008,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,39,FEMALE,Associate,other-service,hiking,not-in-family,2015-01-08,Single Vehicle Collision,Rear Collision,Minor Damage,Police,10,1,YES,0,0,?,44240,5530,5530,33180,Dodge,1997,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
180,33,FEMALE,JD,protective-serv,hiking,own-child,2015-02-15,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,12,4,?,2,3,YES,57700,11540,5770,40390,Jeep,2002,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
392,50,FEMALE,PhD,exec-managerial,exercise,not-in-family,2015-01-14,Single Vehicle Collision,Side Collision,Minor Damage,Other,4,1,NO,2,2,YES,108030,16620,16620,74790,Saab,2002,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
143,30,FEMALE,High School,exec-managerial,dancing,unmarried,2015-01-12,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,16,1,NO,2,0,YES,54300,10860,5430,38010,Toyota,2010,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
371,54,MALE,High School,craft-repair,movies,wife,2015-01-18,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,18,3,?,1,2,?,32280,5380,5380,21520,Ford,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
292,42,MALE,JD,machine-op-inspct,camping,other-relative,2015-01-15,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,YES,1,1,NO,84600,16920,8460,59220,Chevrolet,2007,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
165,35,MALE,College,craft-repair,camping,own-child,2015-02-24,Single Vehicle Collision,Front Collision,Total Loss,Other,8,1,NO,1,3,YES,69700,6970,6970,55760,BMW,2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
158,33,MALE,JD,prof-specialty,movies,unmarried,2015-02-07,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,4,3,NO,0,1,NO,36400,3640,7280,25480,Volkswagen,1998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
241,39,FEMALE,JD,adm-clerical,paintball,own-child,2015-02-22,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,NO,0,2,YES,37520,4690,4690,28140,Jeep,2010,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
103,33,FEMALE,Masters,other-service,paintball,wife,2015-01-19,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,1,3,NO,2,3,?,79090,14380,14380,50330,Dodge,2014,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
402,54,MALE,JD,farming-fishing,board-games,not-in-family,2015-02-28,Single Vehicle Collision,Rear Collision,Major Damage,Other,19,1,NO,0,2,YES,67770,7530,15060,45180,Mercedes,2013,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
102,32,MALE,JD,tech-support,chess,wife,2015-02-04,Single Vehicle Collision,Side Collision,Total Loss,Other,11,1,NO,1,0,NO,47400,9480,4740,33180,Chevrolet,2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
182,40,MALE,PhD,other-service,skydiving,husband,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Other,13,1,YES,0,2,?,71100,7110,14220,49770,Audi,2008,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
282,46,MALE,MD,other-service,dancing,wife,2015-02-17,Single Vehicle Collision,Front Collision,Minor Damage,Police,2,1,?,2,2,NO,69400,13880,6940,48580,BMW,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
222,39,MALE,High School,transport-moving,board-games,not-in-family,2015-01-17,Multi-vehicle Collision,Rear Collision,Major Damage,Other,9,3,YES,2,1,?,55000,5000,10000,40000,Saab,1996,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
415,52,MALE,PhD,machine-op-inspct,polo,not-in-family,2015-02-02,Multi-vehicle Collision,Rear Collision,Total Loss,Police,15,2,YES,1,3,YES,51090,7860,7860,35370,Toyota,2003,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
51,34,MALE,PhD,machine-op-inspct,camping,unmarried,2015-02-12,Single Vehicle Collision,Side Collision,Major Damage,Fire,23,1,?,2,3,NO,64200,6420,19260,38520,Honda,2007,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
255,45,MALE,High School,sales,base-jumping,own-child,2015-01-04,Single Vehicle Collision,Front Collision,Total Loss,Other,16,1,NO,2,0,YES,67320,12240,12240,42840,Ford,2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
143,31,MALE,Associate,protective-serv,movies,husband,2015-02-21,Multi-vehicle Collision,Side Collision,Major Damage,Other,21,4,YES,2,0,?,76120,6920,13840,55360,Audi,1999,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
130,28,FEMALE,JD,farming-fishing,movies,other-relative,2015-01-23,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,21,2,YES,2,1,NO,85020,13080,13080,58860,Ford,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
242,41,MALE,Masters,protective-serv,polo,unmarried,2015-02-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,3,3,NO,0,1,?,68090,12380,12380,43330,Toyota,2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
96,27,FEMALE,High School,priv-house-serv,exercise,wife,2015-01-23,Parked Car,?,Trivial Damage,Police,4,1,?,1,2,NO,6030,670,670,4690,Nissan,2007,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
180,35,MALE,MD,machine-op-inspct,yachting,wife,2015-02-10,Vehicle Theft,?,Minor Damage,,17,1,?,1,3,NO,5100,1020,510,3570,Chevrolet,2000,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,30,MALE,College,sales,yachting,own-child,2015-01-10,Vehicle Theft,?,Trivial Damage,Police,7,1,YES,1,3,YES,4590,510,510,3570,Volkswagen,2013,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
463,59,FEMALE,JD,exec-managerial,yachting,not-in-family,2015-02-12,Multi-vehicle Collision,Front Collision,Major Damage,Other,14,2,?,1,2,NO,72400,7240,14480,50680,Chevrolet,1999,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,64,MALE,Masters,other-service,skydiving,not-in-family,2015-02-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,13,1,NO,2,3,NO,70900,14180,7090,49630,Mercedes,2002,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
75,25,FEMALE,Associate,priv-house-serv,hiking,husband,2015-01-18,Multi-vehicle Collision,Side Collision,Total Loss,Other,23,2,?,2,3,YES,65100,6510,6510,52080,Saab,2011,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
193,40,FEMALE,College,handlers-cleaners,chess,husband,2015-02-28,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,23,3,?,2,1,YES,64260,0,14280,49980,Ford,1999,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
43,43,FEMALE,Associate,armed-forces,yachting,not-in-family,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,16,1,?,2,1,?,79970,7270,21810,50890,Honda,1996,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
253,41,FEMALE,College,machine-op-inspct,bungie-jumping,not-in-family,2015-01-11,Single Vehicle Collision,Rear Collision,Total Loss,Police,17,1,NO,2,0,?,56610,6290,6290,44030,Chevrolet,1995,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
152,30,FEMALE,JD,craft-repair,polo,wife,2015-02-11,Single Vehicle Collision,Side Collision,Major Damage,Fire,9,1,YES,1,1,?,84590,7690,7690,69210,Toyota,2000,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
160,38,MALE,High School,sales,sleeping,wife,2015-01-09,Multi-vehicle Collision,Side Collision,Major Damage,Fire,13,3,NO,2,1,YES,66780,7420,14840,44520,Mercedes,1996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,36,MALE,JD,farming-fishing,exercise,own-child,2015-01-20,Single Vehicle Collision,Rear Collision,Major Damage,Police,13,1,YES,1,2,YES,58500,0,6500,52000,Ford,2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
286,41,FEMALE,College,prof-specialty,golf,other-relative,2015-02-26,Parked Car,?,Trivial Damage,Police,3,1,?,2,0,NO,5000,500,500,4000,Dodge,2003,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,29,FEMALE,JD,priv-house-serv,chess,unmarried,2015-02-02,Parked Car,?,Trivial Damage,Police,3,1,?,2,1,?,5000,500,1000,3500,Mercedes,2008,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
286,41,FEMALE,High School,sales,camping,other-relative,2015-01-04,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,16,3,?,1,3,YES,54450,6050,12100,36300,Saab,2007,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
239,38,FEMALE,Masters,handlers-cleaners,bungie-jumping,other-relative,2015-02-19,Multi-vehicle Collision,Front Collision,Major Damage,Police,12,3,NO,1,3,?,61920,6880,6880,48160,Saab,2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,29,MALE,High School,exec-managerial,cross-fit,other-relative,2015-01-12,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,4,1,?,1,2,NO,43700,4370,4370,34960,Nissan,2007,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
98,31,MALE,Masters,machine-op-inspct,bungie-jumping,wife,2015-01-24,Single Vehicle Collision,Front Collision,Minor Damage,Other,3,1,?,2,0,?,64080,7120,7120,49840,Ford,1997,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
16,35,MALE,JD,sales,chess,own-child,2015-02-17,Single Vehicle Collision,Rear Collision,Total Loss,Other,0,1,NO,2,1,?,55000,10000,10000,35000,Volkswagen,2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
70,27,FEMALE,Masters,adm-clerical,video-games,own-child,2015-01-13,Vehicle Theft,?,Trivial Damage,Police,19,1,NO,2,3,?,4400,0,550,3850,Toyota,2000,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
75,27,MALE,JD,armed-forces,movies,other-relative,2015-02-28,Multi-vehicle Collision,Side Collision,Minor Damage,Police,15,2,?,0,1,YES,71640,5970,11940,53730,Toyota,2008,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
246,44,MALE,High School,machine-op-inspct,reading,not-in-family,2015-01-03,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,0,NO,61740,6860,6860,48020,Accura,1997,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
110,27,FEMALE,Associate,priv-house-serv,golf,own-child,2015-02-05,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,3,1,?,0,3,?,57500,5750,5750,46000,Audi,2010,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
236,39,FEMALE,Masters,exec-managerial,reading,wife,2015-01-01,Parked Car,?,Minor Damage,Police,17,1,YES,0,0,?,8700,870,1740,6090,Accura,2003,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,46,FEMALE,MD,adm-clerical,polo,wife,2015-01-06,Multi-vehicle Collision,Front Collision,Total Loss,Police,4,4,NO,2,1,?,77100,15420,7710,53970,Volkswagen,1996,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
463,57,MALE,Masters,priv-house-serv,dancing,wife,2015-02-03,Single Vehicle Collision,Front Collision,Minor Damage,Police,14,1,NO,2,0,YES,59400,6600,6600,46200,Dodge,1995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
303,46,MALE,Masters,machine-op-inspct,kayaking,husband,2015-02-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,3,3,NO,1,0,NO,54890,9980,4990,39920,Toyota,2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
137,30,MALE,MD,exec-managerial,kayaking,unmarried,2015-02-16,Multi-vehicle Collision,Front Collision,Minor Damage,Other,4,3,?,2,1,?,74030,6730,13460,53840,Chevrolet,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
56,42,FEMALE,Associate,adm-clerical,chess,not-in-family,2015-02-25,Single Vehicle Collision,Rear Collision,Total Loss,Other,13,1,?,1,2,YES,61490,11180,11180,39130,BMW,1998,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
75,27,MALE,High School,handlers-cleaners,board-games,not-in-family,2015-01-21,Multi-vehicle Collision,Front Collision,Minor Damage,Police,23,3,NO,0,2,YES,79560,6630,13260,59670,Volkswagen,2003,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
131,33,MALE,MD,sales,yachting,wife,2015-01-28,Parked Car,?,Minor Damage,Police,3,1,?,0,1,NO,4900,490,490,3920,Toyota,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
153,34,MALE,High School,tech-support,paintball,other-relative,2015-02-27,Multi-vehicle Collision,Side Collision,Total Loss,Other,0,3,?,1,0,NO,77770,14140,14140,49490,Nissan,2000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
255,43,FEMALE,JD,transport-moving,board-games,unmarried,2015-02-10,Multi-vehicle Collision,Side Collision,Major Damage,Fire,14,2,?,2,2,?,74700,7470,14940,52290,Nissan,2007,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,26,MALE,MD,tech-support,sleeping,husband,2015-01-18,Multi-vehicle Collision,Front Collision,Minor Damage,Police,14,2,NO,2,2,?,40600,4060,4060,32480,Volkswagen,2010,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
97,28,MALE,JD,farming-fishing,video-games,husband,2015-01-13,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,22,1,?,1,0,?,45270,10060,10060,25150,Jeep,2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
214,36,FEMALE,Associate,machine-op-inspct,kayaking,own-child,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,17,3,NO,0,3,?,47080,4280,8560,34240,Saab,2006,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438,57,FEMALE,MD,machine-op-inspct,chess,husband,2015-01-15,Single Vehicle Collision,Side Collision,Minor Damage,Police,14,1,?,0,0,NO,40700,4070,4070,32560,Volkswagen,2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,27,FEMALE,Masters,transport-moving,polo,own-child,2015-02-13,Single Vehicle Collision,Side Collision,Minor Damage,Police,2,1,?,2,1,YES,34650,6300,3150,25200,Ford,1996,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,28,MALE,MD,protective-serv,camping,wife,2015-02-13,Parked Car,?,Trivial Damage,Police,4,1,?,2,0,?,3200,400,400,2400,Jeep,2012,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
206,42,MALE,High School,machine-op-inspct,yachting,unmarried,2015-01-03,Single Vehicle Collision,Rear Collision,Major Damage,Fire,2,1,?,1,1,NO,78980,7180,14360,57440,Saab,1997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,31,MALE,Associate,sales,reading,not-in-family,2015-01-13,Parked Car,?,Minor Damage,,10,1,YES,1,0,NO,6160,560,1120,4480,Nissan,1996,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
422,60,FEMALE,MD,machine-op-inspct,hiking,own-child,2015-02-14,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,11,1,YES,1,1,NO,85250,15500,7750,62000,Mercedes,1999,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
303,50,MALE,Masters,sales,camping,not-in-family,2015-01-20,Multi-vehicle Collision,Side Collision,Major Damage,Fire,1,4,YES,1,2,NO,72840,12140,6070,54630,Dodge,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
228,40,MALE,Associate,exec-managerial,base-jumping,husband,2015-01-18,Parked Car,?,Trivial Damage,Police,20,1,?,0,2,NO,6050,1100,1100,3850,Toyota,2010,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
239,39,FEMALE,JD,protective-serv,hiking,wife,2015-01-03,Single Vehicle Collision,Front Collision,Major Damage,Fire,10,1,NO,2,3,YES,87890,15980,7990,63920,BMW,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
330,47,FEMALE,High School,craft-repair,chess,wife,2015-03-01,Multi-vehicle Collision,Side Collision,Total Loss,Other,20,2,?,0,2,YES,60500,11000,5500,44000,Ford,1999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
128,35,FEMALE,MD,machine-op-inspct,kayaking,other-relative,2015-01-01,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,10,3,?,2,1,NO,88220,16040,16040,56140,Chevrolet,2008,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
147,37,FEMALE,Associate,prof-specialty,video-games,husband,2015-01-29,Multi-vehicle Collision,Rear Collision,Total Loss,Other,2,2,NO,1,2,NO,53680,9760,4880,39040,Accura,2004,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
